,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
26942,19290091,Downtown Brooklyn,Brooklyn,40.69405892274719,-73.9837752152854,3,1.5,1.0,1.0,$175.00,136,15,97.0,10.0,10.0,10.0,10.0,10.0
23835,16974155,Park Slope,Brooklyn,40.67628697353935,-73.9775466214142,2,1.0,1.0,1.0,$70.00,0,23,98.0,10.0,10.0,10.0,10.0,10.0
35640,23976700,Chinatown,Manhattan,40.71336164895161,-73.99262890267133,2,1.0,1.0,1.0,$150.00,249,14,100.0,10.0,10.0,10.0,10.0,10.0
38106,25828589,Flatbush,Brooklyn,40.652482421867646,-73.95277600998308,2,1.0,1.0,1.0,$45.00,54,20,98.0,9.0,10.0,10.0,9.0,9.0
2854,1342515,Harlem,Manhattan,40.82343448682379,-73.94506886616026,1,2.0,1.0,1.0,$61.00,246,72,93.0,9.0,10.0,10.0,10.0,9.0
1155,449130,Harlem,Manhattan,40.81790113092753,-73.94319387698701,4,1.5,1.0,1.0,$85.00,60,60,98.0,10.0,10.0,10.0,9.0,10.0
20338,14370793,Prospect-Lefferts Gardens,Brooklyn,40.662155103573625,-73.94298937381811,2,1.0,1.0,1.0,$125.00,87,1,80.0,8.0,10.0,10.0,6.0,8.0
9207,6460353,Prospect-Lefferts Gardens,Brooklyn,40.65660051777806,-73.96161507917635,2,1.0,1.0,2.0,$150.00,364,14,89.0,9.0,10.0,10.0,10.0,8.0
25367,18268257,Bedford-Stuyvesant,Brooklyn,40.69095193575077,-73.95860568834625,2,1.0,1.0,2.0,$160.00,0,11,91.0,9.0,9.0,9.0,9.0,9.0
41890,28273584,Chinatown,Manhattan,40.71788507643621,-73.99580824471595,1,1.0,1.0,1.0,$75.00,0,3,87.0,7.0,10.0,9.0,10.0,9.0
6836,4549555,Upper West Side,Manhattan,40.79406850233919,-73.97679409119993,2,2.0,1.0,2.0,$55.00,348,46,88.0,9.0,9.0,9.0,10.0,9.0
26008,18716439,Williamsburg,Brooklyn,40.71231885207796,-73.96066525066499,2,1.0,1.0,1.0,$88.00,0,6,100.0,10.0,9.0,9.0,10.0,9.0
48374,31163624,West Village,Manhattan,40.73022326858974,-74.00356020067454,4,1.0,0.0,1.0,$165.00,320,1,100.0,10.0,10.0,10.0,10.0,10.0
33724,22627980,Upper West Side,Manhattan,40.797874635621184,-73.96879886950342,2,1.0,0.0,1.0,$99.00,0,6,100.0,10.0,10.0,10.0,10.0,10.0
25550,18404936,Harlem,Manhattan,40.82359492491992,-73.94433003026978,1,1.0,1.0,1.0,$37.00,276,4,100.0,10.0,10.0,10.0,10.0,9.0
10032,7009152,Crown Heights,Brooklyn,40.67258939988852,-73.95830773192166,3,1.0,1.0,2.0,$65.00,110,143,95.0,9.0,10.0,10.0,10.0,10.0
31639,21784156,East Village,Manhattan,40.73010104924851,-73.98238991783835,2,1.0,1.0,1.0,$135.00,89,23,95.0,9.0,9.0,9.0,10.0,10.0
42534,28682647,Bushwick,Brooklyn,40.69820070115575,-73.93034218103098,2,1.0,1.0,2.0,$60.00,89,10,100.0,10.0,10.0,10.0,10.0,10.0
7445,4855422,Upper West Side,Manhattan,40.78340633893137,-73.97373171249522,4,1.0,1.0,0.0,$130.00,18,8,89.0,9.0,10.0,9.0,10.0,10.0
8906,6269646,Flushing,Queens,40.75531707002568,-73.82059956653302,2,1.0,1.0,1.0,$33.00,41,143,92.0,9.0,10.0,9.0,9.0,9.0
41833,28227457,Midtown,Manhattan,40.75286608046292,-73.96932315330228,1,1.0,1.0,1.0,$89.00,89,18,99.0,9.0,10.0,10.0,10.0,10.0
45804,30231630,Maspeth,Queens,40.7385038206183,-73.90649888808551,4,1.0,2.0,2.0,$99.00,226,10,100.0,10.0,10.0,10.0,10.0,10.0
3751,2043329,Hell's Kitchen,Manhattan,40.76473447147958,-73.9893683329911,2,1.0,0.0,2.0,$100.00,0,11,98.0,9.0,10.0,10.0,10.0,10.0
6819,4538238,Kips Bay,Manhattan,40.74009882077549,-73.97994273062642,2,1.0,1.0,1.0,$150.00,8,23,93.0,9.0,10.0,10.0,10.0,9.0
20565,14577930,Upper West Side,Manhattan,40.80064860649518,-73.96944217917182,4,2.0,2.0,2.0,$225.00,90,16,96.0,9.0,10.0,10.0,10.0,10.0
47318,30749019,Kew Gardens Hills,Queens,40.71997290605011,-73.8122228056508,2,1.0,2.0,2.0,$40.00,63,1,100.0,10.0,10.0,10.0,10.0,10.0
26592,19092235,Williamsburg,Brooklyn,40.7146991216293,-73.96054640454476,3,2.0,2.0,1.0,$219.00,0,8,100.0,9.0,10.0,10.0,10.0,10.0
26659,19133220,Upper East Side,Manhattan,40.78084246178327,-73.94735448008578,2,1.0,1.0,1.0,$98.00,27,49,98.0,10.0,10.0,10.0,10.0,10.0
44264,29630099,Cobble Hill,Brooklyn,40.68691062680944,-73.9981822794145,2,1.0,1.0,1.0,$109.00,0,3,100.0,10.0,10.0,10.0,10.0,9.0
28852,20406982,Borough Park,Brooklyn,40.64393969934547,-73.9952384847786,2,1.0,1.0,1.0,$45.00,124,20,99.0,10.0,10.0,10.0,10.0,10.0
9980,6972673,Clinton Hill,Brooklyn,40.69488798574623,-73.96496442726678,2,1.0,1.0,1.0,$80.00,0,12,100.0,10.0,10.0,10.0,10.0,10.0
34987,23568057,Elmhurst,Queens,40.7425288703312,-73.8896214645314,2,1.0,1.0,2.0,$65.00,31,17,87.0,8.0,9.0,9.0,9.0,9.0
8975,6322937,Long Island City,Queens,40.76450176756988,-73.93180511054085,2,1.0,1.0,2.0,$115.00,0,6,90.0,9.0,10.0,10.0,10.0,9.0
11462,8001648,Midtown,Manhattan,40.74946557680937,-73.98256641986767,6,1.0,3.0,3.0,$250.00,277,3,90.0,10.0,9.0,9.0,10.0,9.0
8634,6031895,Theater District,Manhattan,40.76256699327684,-73.98574174549884,1,1.0,1.0,1.0,$60.00,0,1,20.0,2.0,2.0,8.0,10.0,4.0
35790,24096651,Boerum Hill,Brooklyn,40.6870753067081,-73.9838900313134,2,1.0,1.0,1.0,$57.00,0,9,93.0,10.0,10.0,10.0,10.0,10.0
7194,4751686,Williamsburg,Brooklyn,40.71572952581599,-73.96171759125558,2,1.0,1.0,1.0,$50.00,0,4,90.0,9.0,10.0,10.0,10.0,10.0
2127,848707,Flushing,Queens,40.76000406754582,-73.81117340438934,2,1.0,1.0,1.0,$60.00,357,17,90.0,9.0,10.0,9.0,9.0,9.0
3836,2087524,Clinton Hill,Brooklyn,40.68041184813369,-73.95837927230782,2,1.0,0.0,2.0,$99.00,164,69,95.0,10.0,10.0,10.0,9.0,10.0
48675,31284407,Tremont,Bronx,40.84589825057674,-73.89283300229849,2,1.0,1.0,0.0,$25.00,83,1,20.0,4.0,2.0,2.0,2.0,2.0
4517,2653186,Upper East Side,Manhattan,40.77645113100298,-73.94864966386002,3,1.0,1.0,1.0,$90.00,0,13,94.0,9.0,10.0,10.0,10.0,10.0
5580,3678796,Bedford-Stuyvesant,Brooklyn,40.68138396658245,-73.95017911330608,4,1.0,1.0,3.0,$99.00,358,195,95.0,10.0,10.0,10.0,10.0,10.0
47749,30935520,West Village,Manhattan,40.73693101756299,-74.00230042437262,2,1.0,1.0,1.0,$300.00,14,1,100.0,10.0,10.0,10.0,10.0,10.0
2751,1267186,Midtown,Manhattan,40.74330634383617,-73.98351388938353,1,1.0,1.0,1.0,$110.00,0,4,95.0,9.0,10.0,10.0,10.0,9.0
8703,6103146,Prospect-Lefferts Gardens,Brooklyn,40.656595123313295,-73.96148461499865,2,1.0,1.0,2.0,$60.00,0,9,95.0,9.0,10.0,10.0,10.0,10.0
13502,9496176,Hell's Kitchen,Manhattan,40.75826041881709,-73.98923484871295,6,1.0,2.0,4.0,$400.00,81,8,95.0,9.0,10.0,10.0,10.0,9.0
3624,1972126,Upper West Side,Manhattan,40.79448005288943,-73.97060405798692,4,2.0,2.0,4.0,$495.00,213,94,99.0,10.0,10.0,10.0,10.0,9.0
26602,19095902,Canarsie,Brooklyn,40.63076870351425,-73.90394599068097,9,1.5,4.0,4.0,$300.00,364,44,96.0,10.0,10.0,10.0,9.0,10.0
22094,15872623,Gramercy,Manhattan,40.73585873445848,-73.98983223960931,4,1.0,1.0,2.0,"$2,750.00",88,36,84.0,9.0,10.0,10.0,10.0,9.0
37537,25325029,Bushwick,Brooklyn,40.69927919935715,-73.92386229979621,2,1.0,1.0,1.0,$150.00,27,20,97.0,10.0,10.0,10.0,9.0,10.0
9415,6619187,East Harlem,Manhattan,40.79228775510053,-73.93954312004666,2,1.0,1.0,1.0,$95.00,365,21,96.0,9.0,10.0,10.0,8.0,9.0
35164,23668740,Midtown,Manhattan,40.74657179240375,-73.98691115705586,6,1.0,0.0,3.0,$150.00,134,4,80.0,10.0,10.0,10.0,10.0,9.0
45157,30007787,West Village,Manhattan,40.738356745414976,-74.00127730267191,2,1.0,1.0,0.0,$130.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
20731,14745847,Midtown,Manhattan,40.757968477663454,-73.97003996200644,3,1.0,0.0,2.0,$150.00,85,23,94.0,8.0,10.0,10.0,10.0,9.0
43629,29302033,Hell's Kitchen,Manhattan,40.76456111166905,-73.99708787850027,2,1.0,1.0,1.0,$140.00,9,8,98.0,9.0,10.0,10.0,10.0,9.0
9462,6647114,West Village,Manhattan,40.73267083471652,-74.0037906120559,1,1.0,1.0,1.0,$140.00,88,58,100.0,10.0,10.0,10.0,10.0,10.0
2373,990703,Murray Hill,Manhattan,40.74872270716338,-73.97860806867419,4,1.0,1.0,3.0,$90.00,302,22,86.0,9.0,10.0,9.0,10.0,9.0
37155,25054120,Flatbush,Brooklyn,40.63969753728488,-73.96553578072493,6,1.0,2.0,2.0,$197.00,169,5,96.0,9.0,10.0,10.0,9.0,9.0
42747,28812604,Greenwich Village,Manhattan,40.73596488188666,-73.9961387606441,2,1.0,1.0,1.0,$120.00,180,3,80.0,10.0,10.0,10.0,9.0,9.0
20016,14126303,Harlem,Manhattan,40.82227849527436,-73.93893887470016,2,1.0,1.0,1.0,$90.00,0,30,97.0,10.0,10.0,10.0,9.0,10.0
8408,5792453,East Village,Manhattan,40.731406933076514,-73.9873719066433,3,1.0,1.0,1.0,$185.00,0,9,98.0,10.0,10.0,10.0,10.0,10.0
30126,21120942,East Village,Manhattan,40.72537897878819,-73.98345339640845,5,1.0,2.0,2.0,$379.00,299,71,97.0,10.0,10.0,9.0,9.0,9.0
18280,13221331,Brooklyn Heights,Brooklyn,40.697071409521584,-73.9963165498249,2,1.0,0.0,1.0,$110.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
25607,18450009,Clinton Hill,Brooklyn,40.691296501455625,-73.96098682122928,2,1.0,1.0,1.0,$50.00,0,3,87.0,9.0,10.0,10.0,9.0,9.0
29436,20745208,Rosedale,Queens,40.65251325617596,-73.73650171156244,1,1.0,3.0,1.0,$42.00,203,21,87.0,8.0,10.0,10.0,9.0,9.0
1544,638218,Bedford-Stuyvesant,Brooklyn,40.679098619955525,-73.93859366337401,2,1.0,1.0,1.0,$85.00,338,146,80.0,8.0,9.0,9.0,9.0,8.0
42844,28888037,Long Island City,Queens,40.76462987668752,-73.9387770604562,4,2.0,1.0,3.0,$95.00,352,8,88.0,8.0,10.0,9.0,9.0,9.0
27844,19812026,Inwood,Manhattan,40.86436791762667,-73.92347408750979,2,1.0,1.0,1.0,$65.00,245,2,90.0,10.0,10.0,10.0,9.0,10.0
26823,19224202,Upper West Side,Manhattan,40.80253183680798,-73.96811625741358,4,1.0,1.0,2.0,$190.00,0,4,95.0,8.0,10.0,10.0,10.0,10.0
38340,26001925,Washington Heights,Manhattan,40.85810753446182,-73.92921099094298,4,1.0,1.0,2.0,$85.00,0,3,93.0,9.0,10.0,10.0,9.0,10.0
37938,25686640,East Village,Manhattan,40.727002270475474,-73.98406136079309,6,1.0,2.0,3.0,$350.00,231,44,96.0,10.0,10.0,10.0,10.0,10.0
48124,31071518,Harlem,Manhattan,40.814246525099456,-73.94548724188682,1,1.0,1.0,1.0,$28.00,102,2,90.0,9.0,10.0,10.0,9.0,10.0
32839,22217757,Bedford-Stuyvesant,Brooklyn,40.68375904738476,-73.95108506701067,10,2.0,3.0,5.0,$66.00,117,24,98.0,9.0,10.0,10.0,10.0,9.0
48963,31410637,Harlem,Manhattan,40.82964327266846,-73.94270910450787,4,1.0,1.0,1.0,$80.00,32,1,100.0,10.0,10.0,10.0,10.0,10.0
8252,5636395,Bedford-Stuyvesant,Brooklyn,40.70020693825924,-73.94469744966288,3,1.0,1.0,0.0,$81.00,18,144,95.0,10.0,10.0,10.0,9.0,10.0
6505,4333942,Chelsea,Manhattan,40.74050624488108,-74.00067042527964,2,1.0,0.0,1.0,$180.00,27,27,98.0,9.0,10.0,10.0,10.0,9.0
39342,26717112,Prospect Heights,Brooklyn,40.68219157852615,-73.97259296667718,4,1.0,1.0,1.0,$220.00,0,3,93.0,9.0,10.0,10.0,9.0,9.0
29294,20675077,Williamsburg,Brooklyn,40.71122156227871,-73.94346570863726,2,1.0,1.0,1.0,$53.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
5007,3206224,Bushwick,Brooklyn,40.69368241230132,-73.9229510695487,4,2.0,1.0,2.0,$110.00,172,170,85.0,9.0,9.0,9.0,9.0,9.0
46536,30439398,Bedford-Stuyvesant,Brooklyn,40.69042741649369,-73.94288056408989,1,1.0,1.0,1.0,$45.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
9571,6712618,Sunnyside,Queens,40.74147293600991,-73.91997199939027,2,1.0,0.0,2.0,$85.00,0,2,90.0,10.0,8.0,9.0,10.0,9.0
13098,9282987,Park Slope,Brooklyn,40.67815220398033,-73.97877515932738,5,1.0,2.0,3.0,$130.00,0,4,95.0,10.0,10.0,10.0,10.0,10.0
43109,29012183,Bushwick,Brooklyn,40.707291059736285,-73.92075824894019,1,1.0,0.0,1.0,$125.00,89,11,87.0,9.0,9.0,9.0,9.0,9.0
3784,2061725,Bushwick,Brooklyn,40.69219732278581,-73.92399100114966,2,1.0,1.0,2.0,$60.00,243,195,98.0,10.0,10.0,10.0,9.0,10.0
43121,29020693,Borough Park,Brooklyn,40.64152054276107,-73.99395134919853,3,1.0,1.0,2.0,$49.00,207,1,100.0,8.0,10.0,10.0,10.0,10.0
49620,31763697,East Village,Manhattan,40.72548253105012,-73.97866575117658,6,1.0,2.0,2.0,$200.00,322,1,100.0,10.0,10.0,10.0,10.0,10.0
43654,29311402,Harlem,Manhattan,40.82526692780067,-73.95142152255848,4,1.0,2.0,2.0,$139.00,132,1,100.0,10.0,10.0,10.0,10.0,8.0
10483,7343477,Prospect-Lefferts Gardens,Brooklyn,40.66071338801287,-73.95062096085971,1,1.0,1.0,1.0,$55.00,364,12,84.0,8.0,9.0,9.0,8.0,9.0
37366,25211991,Bushwick,Brooklyn,40.693944319882085,-73.92971683641943,2,1.0,1.0,1.0,$46.00,0,1,60.0,4.0,4.0,8.0,8.0,6.0
3900,2116059,Washington Heights,Manhattan,40.83454067323501,-73.94224168539264,2,1.0,1.0,1.0,$100.00,362,179,89.0,9.0,9.0,9.0,8.0,9.0
33446,22452278,Carroll Gardens,Brooklyn,40.683843058503975,-73.99430583849028,2,1.0,0.0,0.0,$150.00,108,45,97.0,10.0,10.0,10.0,10.0,10.0
9585,6716444,East Village,Manhattan,40.72878881662604,-73.98574565150567,2,1.0,1.0,1.0,$100.00,0,2,90.0,8.0,10.0,10.0,10.0,10.0
31898,21869057,Greenpoint,Brooklyn,40.72421120278224,-73.95363563941874,6,1.0,2.0,3.0,$10.00,25,67,98.0,10.0,10.0,10.0,10.0,10.0
13553,9519514,West Village,Manhattan,40.7383693001326,-74.00586016522709,7,3.0,4.0,5.0,"$1,400.00",65,1,100.0,10.0,10.0,10.0,10.0,10.0
2009,811347,West Village,Manhattan,40.73712677444756,-74.00231833842312,3,1.0,1.0,1.0,$240.00,88,7,94.0,9.0,10.0,10.0,10.0,9.0
18536,13371473,Williamsburg,Brooklyn,40.70477737724611,-73.94349836489314,1,1.0,1.0,1.0,$75.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
7989,5353431,Bedford-Stuyvesant,Brooklyn,40.69365104915888,-73.95840766076677,2,1.0,0.0,1.0,$80.00,0,5,92.0,10.0,10.0,9.0,8.0,9.0
21836,15664037,Flatiron District,Manhattan,40.7385019635573,-73.98781637668533,4,1.0,0.0,2.0,$236.00,0,23,94.0,10.0,10.0,10.0,10.0,9.0
42351,28561160,Upper West Side,Manhattan,40.78549843527628,-73.97584248158005,2,1.0,1.0,1.0,$98.00,32,5,100.0,10.0,10.0,10.0,10.0,10.0
15639,10966240,Bedford-Stuyvesant,Brooklyn,40.68635536875354,-73.92599145672469,1,1.0,1.0,1.0,$30.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
33301,22376619,Theater District,Manhattan,40.763332552604055,-73.98295784304669,1,1.0,1.0,1.0,$500.00,90,4,100.0,10.0,10.0,10.0,10.0,10.0
27969,19886609,Parkchester,Bronx,40.84024162436857,-73.85836437116713,2,1.0,1.0,1.0,$45.00,82,21,90.0,9.0,9.0,10.0,9.0,10.0
43367,29158675,Bedford-Stuyvesant,Brooklyn,40.67736524130645,-73.909349775899,3,1.0,1.0,1.0,$75.00,52,21,89.0,10.0,9.0,9.0,9.0,9.0
33869,22719235,East Flatbush,Brooklyn,40.6440334742052,-73.95095453101744,2,1.0,1.0,1.0,$40.00,281,41,97.0,10.0,10.0,10.0,9.0,10.0
43867,29420903,Howard Beach,Queens,40.66245539128132,-73.83517721537726,5,2.0,3.0,3.0,$260.00,89,2,90.0,10.0,10.0,10.0,10.0,10.0
35753,24062588,Upper West Side,Manhattan,40.797189277082296,-73.97097099691955,3,1.0,1.0,1.0,$80.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
37052,24970373,Civic Center,Manhattan,40.71174604522624,-74.00762823593786,3,1.0,0.0,2.0,$200.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
18060,13116481,Prospect Heights,Brooklyn,40.67641175977453,-73.96775227796881,6,2.5,3.0,3.0,$499.00,1,6,97.0,9.0,10.0,10.0,10.0,10.0
35666,23992737,Elmhurst,Queens,40.72806428201893,-73.87571983919985,2,1.0,1.0,1.0,$40.00,0,24,98.0,10.0,10.0,10.0,10.0,9.0
22362,16054620,Brownsville,Brooklyn,40.66972949719184,-73.91854146192178,3,1.0,1.0,2.0,$56.00,42,4,60.0,5.0,10.0,10.0,9.0,7.0
12377,8752714,Midtown,Manhattan,40.75617665467236,-73.96600275354331,2,1.0,0.0,1.0,$100.00,289,2,100.0,10.0,10.0,10.0,10.0,8.0
30802,21436689,Crown Heights,Brooklyn,40.67185773307956,-73.92243583060765,2,1.0,1.0,1.0,$100.00,0,7,91.0,10.0,10.0,10.0,8.0,10.0
1050,387377,Harlem,Manhattan,40.80151342612749,-73.95220382298355,4,1.5,2.0,4.0,$195.00,88,67,88.0,9.0,10.0,9.0,8.0,9.0
13156,9331114,Williamsburg,Brooklyn,40.71107777998212,-73.9479929659206,2,1.0,1.0,1.0,$140.00,132,30,100.0,10.0,10.0,10.0,10.0,10.0
1044,385190,Inwood,Manhattan,40.87039382420306,-73.91610729535901,1,1.0,1.0,1.0,$100.00,364,15,95.0,9.0,10.0,10.0,9.0,9.0
45907,30273310,Bay Ridge,Brooklyn,40.63574041419609,-74.03101556794617,3,1.0,1.0,2.0,$85.00,246,1,100.0,10.0,10.0,10.0,10.0,10.0
40869,27624008,Astoria,Queens,40.77187635294547,-73.93108393613113,3,1.0,1.0,2.0,$80.00,82,21,85.0,8.0,10.0,9.0,8.0,9.0
4990,3186103,Park Slope,Brooklyn,40.675070873615965,-73.97706184307914,6,2.0,3.0,4.0,$450.00,39,11,100.0,10.0,10.0,10.0,10.0,9.0
36164,24351719,Lower East Side,Manhattan,40.720812268421504,-73.98460639108362,5,2.0,2.0,2.0,$975.00,154,5,100.0,10.0,10.0,10.0,10.0,10.0
6521,4342924,Flatlands,Brooklyn,40.62676800603905,-73.9326040345214,6,1.5,3.0,4.0,$175.00,0,17,98.0,10.0,10.0,10.0,10.0,10.0
17573,12832899,Upper East Side,Manhattan,40.7636755394339,-73.96152802278162,2,1.0,0.0,1.0,$187.00,365,2,90.0,10.0,10.0,10.0,8.0,9.0
7796,5132306,Crown Heights,Brooklyn,40.6680892062094,-73.9337315609223,1,1.0,1.0,1.0,$29.00,337,19,88.0,8.0,9.0,10.0,9.0,9.0
460,141154,Boerum Hill,Brooklyn,40.68580059433568,-73.98279768171984,4,1.0,0.0,2.0,$120.00,124,219,94.0,9.0,10.0,10.0,10.0,10.0
35465,23857541,Ridgewood,Queens,40.69699801079396,-73.90542321892441,2,2.0,1.0,1.0,$50.00,89,13,78.0,7.0,10.0,9.0,8.0,8.0
14257,9846616,East Village,Manhattan,40.73144515685409,-73.98384014545626,2,1.0,1.0,1.0,$100.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
38822,26333121,Harlem,Manhattan,40.81309713168756,-73.94459289849921,3,1.0,1.0,2.0,$67.00,238,44,85.0,9.0,9.0,9.0,9.0,9.0
3963,2157550,Bushwick,Brooklyn,40.70750525022636,-73.92058384418925,5,1.0,2.0,3.0,$130.00,0,9,96.0,8.0,10.0,10.0,10.0,10.0
27118,19385683,Chelsea,Manhattan,40.747596911159015,-73.99348369674969,2,1.0,1.0,1.0,$130.00,0,21,100.0,10.0,10.0,10.0,10.0,10.0
2607,1150514,Fort Greene,Brooklyn,40.68798173693418,-73.97182294685005,3,1.0,1.0,1.0,$138.00,0,1,86.0,6.0,10.0,10.0,10.0,8.0
6217,4137900,Upper East Side,Manhattan,40.76967762908208,-73.95930017232676,4,1.0,1.0,2.0,$160.00,0,7,91.0,8.0,9.0,10.0,9.0,9.0
39693,26895663,Kips Bay,Manhattan,40.74041911353852,-73.98046696501916,2,1.0,0.0,1.0,$250.00,4,5,73.0,7.0,7.0,7.0,7.0,7.0
35938,24203001,Hell's Kitchen,Manhattan,40.755014973658085,-73.99422658427413,4,1.0,2.0,2.0,$189.00,145,11,95.0,9.0,9.0,10.0,10.0,9.0
35604,23943070,Bedford-Stuyvesant,Brooklyn,40.68245532220542,-73.94860814302146,3,1.0,0.0,1.0,$50.00,12,17,89.0,9.0,10.0,9.0,9.0,8.0
3049,1516120,Williamsburg,Brooklyn,40.710003856738766,-73.95229542279766,3,1.0,1.0,2.0,$165.00,7,10,95.0,9.0,10.0,10.0,9.0,9.0
27156,19408027,Crown Heights,Brooklyn,40.67190483931731,-73.93474544743347,1,1.0,1.0,1.0,$35.00,27,4,100.0,9.0,10.0,9.0,9.0,9.0
46042,30322497,West Village,Manhattan,40.73751023492527,-74.00231225813333,3,1.0,0.0,0.0,$168.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
12920,9148875,East Harlem,Manhattan,40.79779188376892,-73.93647980382642,5,1.0,1.0,2.0,$150.00,51,78,94.0,9.0,10.0,10.0,9.0,9.0
5027,3218320,Nolita,Manhattan,40.72242539933335,-73.99655043067656,1,1.0,1.0,1.0,$125.00,89,3,87.0,9.0,10.0,10.0,10.0,9.0
211,45556,Fort Greene,Brooklyn,40.68863465915564,-73.97691139934959,2,1.5,1.0,1.0,$65.00,176,181,98.0,10.0,10.0,10.0,10.0,10.0
40668,27509562,Brownsville,Brooklyn,40.65933501974814,-73.90244545895294,2,1.0,1.0,1.0,$50.00,153,3,100.0,10.0,10.0,10.0,10.0,10.0
26895,19261697,Bedford-Stuyvesant,Brooklyn,40.69530085133697,-73.93567142624889,2,1.0,1.0,1.0,$50.00,0,1,80.0,6.0,10.0,10.0,10.0,8.0
46973,30569003,Flatbush,Brooklyn,40.65429021788141,-73.9624790732523,2,1.0,1.0,1.0,$110.00,362,2,70.0,8.0,6.0,8.0,10.0,6.0
42894,28910021,Kips Bay,Manhattan,40.741949453394064,-73.9815084186985,2,1.0,1.0,1.0,$123.00,0,3,100.0,9.0,9.0,10.0,10.0,10.0
37100,25012058,East Village,Manhattan,40.72560621703422,-73.9762197321153,3,2.0,1.0,2.0,$150.00,151,26,85.0,8.0,10.0,10.0,9.0,9.0
373,83722,Williamsburg,Brooklyn,40.720499847350254,-73.96014761679139,4,2.0,2.0,3.0,$199.00,37,8,100.0,9.0,10.0,10.0,10.0,10.0
26567,19075635,West Village,Manhattan,40.73845450104169,-74.00092350083351,1,1.0,1.0,1.0,$159.00,121,20,100.0,10.0,10.0,10.0,10.0,10.0
33305,22377152,Bushwick,Brooklyn,40.6844012594588,-73.90731718050914,2,1.0,1.0,1.0,$85.00,307,1,100.0,10.0,8.0,10.0,10.0,10.0
7307,4795029,Harlem,Manhattan,40.81003965812342,-73.95231385557047,1,1.0,1.0,1.0,$60.00,0,1,80.0,6.0,8.0,8.0,8.0,8.0
41146,27787386,East Harlem,Manhattan,40.79873158389435,-73.94051804784839,1,1.0,1.0,1.0,$49.00,126,32,98.0,10.0,10.0,10.0,9.0,10.0
31843,21850987,Harlem,Manhattan,40.799717567952776,-73.95334065273587,1,1.0,1.0,1.0,$50.00,259,3,90.0,9.0,9.0,9.0,8.0,9.0
44675,29825524,Mott Haven,Bronx,40.81034419403535,-73.92120644455684,3,1.5,1.0,2.0,$90.00,230,15,100.0,10.0,10.0,10.0,9.0,10.0
12219,8627561,Carroll Gardens,Brooklyn,40.67869816577947,-73.99856505459209,2,1.0,0.0,1.0,$160.00,282,61,99.0,10.0,10.0,10.0,10.0,10.0
6138,4081707,Red Hook,Brooklyn,40.67814858762489,-74.01442681516436,6,2.0,3.0,4.0,$300.00,7,7,100.0,10.0,10.0,10.0,9.0,9.0
2268,920930,Bedford-Stuyvesant,Brooklyn,40.688630800594815,-73.94294406152726,4,1.0,1.0,2.0,$145.00,31,28,83.0,8.0,9.0,9.0,7.0,8.0
3781,2060275,East Harlem,Manhattan,40.80796786116184,-73.93685904553446,1,1.0,1.0,1.0,$179.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
32070,21936014,Midtown,Manhattan,40.74360469772247,-73.98573247566918,2,1.0,1.0,1.0,$185.00,0,2,90.0,10.0,10.0,10.0,10.0,10.0
36792,24817724,Bedford-Stuyvesant,Brooklyn,40.67692789551726,-73.9127586578796,8,1.5,3.0,3.0,$150.00,24,9,98.0,10.0,10.0,10.0,10.0,10.0
43784,29384622,Chelsea,Manhattan,40.74303444253584,-73.99726512708835,2,1.0,1.0,0.0,$200.00,116,9,100.0,10.0,10.0,10.0,10.0,10.0
20146,14213699,Hell's Kitchen,Manhattan,40.7629681798577,-73.98587621760846,3,1.0,1.0,2.0,$215.00,365,1,60.0,10.0,10.0,6.0,6.0,6.0
23233,16467165,Prospect-Lefferts Gardens,Brooklyn,40.66152574826149,-73.96184909180852,1,1.0,1.0,1.0,$50.00,0,1,100.0,10.0,8.0,8.0,8.0,10.0
15122,10338696,Pelham Bay,Bronx,40.847209011035226,-73.83221995360775,1,1.0,0.0,1.0,$37.00,0,10,88.0,8.0,10.0,10.0,9.0,9.0
5471,3601900,Washington Heights,Manhattan,40.84942827071061,-73.93145979806518,2,1.0,1.0,1.0,$50.00,0,14,91.0,8.0,10.0,10.0,9.0,9.0
34231,23004287,Sheepshead Bay,Brooklyn,40.60920374774528,-73.95720037381894,1,1.0,1.0,1.0,$27.00,7,1,100.0,10.0,10.0,10.0,10.0,10.0
3087,1559912,Morningside Heights,Manhattan,40.80609830101203,-73.96620365274062,3,1.0,1.0,1.0,$79.00,0,9,100.0,8.0,10.0,10.0,10.0,10.0
