,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1830,1596603,Long Island City,Queens,40.75915,-73.93102,6,1,1.0,5.0,$250.00,365,47,94.0,10.0,10.0,9.0,9.0,9.0
18752,25340516,Upper East Side,Manhattan,40.7665,-73.96726,5,2,1.0,4.0,$400.00,177,27,99.0,10.0,10.0,10.0,10.0,10.0
25156,36105777,Bushwick,Brooklyn,40.6962,-73.91116,2,1,1.0,1.0,$32.00,0,4,80.0,8.0,10.0,10.0,10.0,8.0
13079,16778711,Prospect Heights,Brooklyn,40.67796,-73.96452,4,1,1.0,3.0,$250.00,0,195,98.0,10.0,10.0,10.0,10.0,10.0
4408,4885569,West Village,Manhattan,40.73182,-74.00103,2,1,1.0,1.0,$64.00,1,37,94.0,9.0,9.0,10.0,10.0,9.0
24629,35284044,Williamsburg,Brooklyn,40.7126,-73.95886,4,1,1.0,3.0,$275.00,0,16,96.0,10.0,10.0,10.0,10.0,10.0
7066,8504231,Upper West Side,Manhattan,40.80096,-73.96671,2,1,1.0,1.0,$109.00,0,7,89.0,9.0,9.0,9.0,8.0,9.0
29514,41772939,Long Island City,Queens,40.75635,-73.94105,1,1,1.0,1.0,$20.00,365,4,100.0,9.0,10.0,10.0,9.0,10.0
20201,28158237,Bedford-Stuyvesant,Brooklyn,40.68723,-73.92006,2,1,1.0,1.0,$109.00,0,27,96.0,10.0,10.0,10.0,9.0,9.0
28413,40510964,Rego Park,Queens,40.72605,-73.85881,1,1,1.0,1.0,$30.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
27244,39253388,Fort Greene,Brooklyn,40.69488,-73.97077,2,1,1.0,1.0,$43.00,109,47,92.0,9.0,10.0,10.0,10.0,9.0
28595,40681398,Morrisania,Bronx,40.83201,-73.89521,2,1,1.0,2.0,$46.00,336,67,96.0,10.0,10.0,10.0,10.0,10.0
12912,16496424,Williamsburg,Brooklyn,40.71082,-73.96133,5,1,2.0,3.0,$150.00,73,21,92.0,9.0,10.0,10.0,9.0,9.0
27194,39196950,Lower East Side,Manhattan,40.71422,-73.98847,2,1,1.0,1.0,$99.00,364,14,100.0,10.0,10.0,10.0,10.0,10.0
20044,27889231,Bushwick,Brooklyn,40.70292,-73.91454,2,1,1.0,1.0,$55.00,0,10,98.0,10.0,10.0,10.0,9.0,10.0
22970,32618640,East New York,Brooklyn,40.66972,-73.89412,2,2,1.0,1.0,$39.00,0,18,94.0,9.0,10.0,10.0,9.0,10.0
25470,36608881,Williamsburg,Brooklyn,40.70423,-73.9361,4,1,1.0,1.0,$118.00,0,7,97.0,9.0,10.0,10.0,10.0,10.0
15537,20679146,Williamsburg,Brooklyn,40.71325,-73.96088,10,2,1.0,1.0,$55.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
22462,31584244,Bedford-Stuyvesant,Brooklyn,40.69469,-73.94564,1,1.5,1.0,1.0,$35.00,0,2,90.0,9.0,10.0,10.0,10.0,10.0
8649,10040649,Greenpoint,Brooklyn,40.72088,-73.95375,2,1,1.0,1.0,$80.00,0,1,100.0,8.0,10.0,10.0,10.0,10.0
12955,16560739,Bedford-Stuyvesant,Brooklyn,40.69182,-73.95385,3,2,1.0,1.0,$136.00,0,8,100.0,10.0,10.0,10.0,9.0,10.0
7402,8924552,Greenpoint,Brooklyn,40.73262,-73.95209,3,1,2.0,2.0,$100.00,0,2,100.0,9.0,10.0,10.0,9.0,9.0
9550,11609108,Nolita,Manhattan,40.72071,-73.99562,2,1,1.0,1.0,$89.00,310,16,96.0,8.0,9.0,10.0,10.0,9.0
29661,41940648,Midtown,Manhattan,40.76443,-73.98217,4,1,2.0,2.0,$259.00,365,4,100.0,10.0,10.0,10.0,10.0,10.0
26203,37809089,Williamsburg,Brooklyn,40.71468,-73.96013,2,1,1.0,1.0,$200.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
22313,31291730,Hell's Kitchen,Manhattan,40.75603,-73.9967,2,1,1.0,1.0,$199.00,365,54,83.0,9.0,9.0,9.0,9.0,8.0
16514,21839960,Rego Park,Queens,40.72619,-73.85433,1,1,1.0,1.0,$43.00,0,8,100.0,10.0,10.0,10.0,9.0,9.0
25856,37282528,Prospect-Lefferts Gardens,Brooklyn,40.65697,-73.94649,2,1,2.0,5.0,$275.00,179,1,80.0,10.0,10.0,10.0,10.0,8.0
29897,42182349,Sunset Park,Brooklyn,40.64353,-74.00689,2,1.5,1.0,2.0,$60.00,364,7,83.0,9.0,9.0,8.0,8.0,9.0
12111,15399031,Gowanus,Brooklyn,40.66802,-73.994,2,1,1.0,1.0,$120.00,95,32,96.0,10.0,10.0,10.0,9.0,9.0
8829,10229075,Kips Bay,Manhattan,40.74443,-73.97949,6,2,2.0,2.0,$235.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
21693,30439600,Hell's Kitchen,Manhattan,40.76618,-73.99036,4,1,1.0,1.0,$199.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
25419,36520161,Morris Heights,Bronx,40.84965,-73.91136,16,2,4.0,6.0,$200.00,0,11,78.0,8.0,10.0,8.0,8.0,8.0
22004,30892407,Richmond Hill,Queens,40.70268,-73.82456,4,1,1.0,2.0,$67.00,141,89,97.0,10.0,10.0,10.0,9.0,10.0
20604,28911848,Pelham Bay,Bronx,40.85604,-73.83015,4,1.5,1.0,1.0,$110.00,84,16,99.0,10.0,10.0,10.0,9.0,10.0
8732,10104123,East Village,Manhattan,40.73061,-73.98335,2,1,1.0,1.0,$100.00,0,76,90.0,8.0,10.0,10.0,10.0,9.0
15238,20213045,Williamsburg,Brooklyn,40.71587,-73.94874,6,3.5,3.0,4.0,$243.00,0,11,100.0,10.0,10.0,10.0,10.0,10.0
17992,23807257,Harlem,Manhattan,40.80356,-73.94755,6,1,2.0,4.0,$148.00,0,45,98.0,10.0,10.0,10.0,10.0,10.0
19048,26035069,Harlem,Manhattan,40.82143,-73.94148,2,1,1.0,1.0,$87.00,0,26,98.0,10.0,10.0,10.0,10.0,10.0
12412,15911064,Bedford-Stuyvesant,Brooklyn,40.6943,-73.94127,1,2,1.0,1.0,$44.00,219,112,97.0,9.0,10.0,10.0,10.0,10.0
33546,45608951,Bedford-Stuyvesant,Brooklyn,40.6811,-73.90739,2,1,1.0,1.0,$45.00,74,1,100.0,10.0,10.0,10.0,10.0,10.0
2259,2126576,Greenpoint,Brooklyn,40.72552,-73.94195,6,1,2.0,0.0,$139.00,1,4,100.0,10.0,10.0,10.0,9.0,10.0
27044,39017258,Fieldston,Bronx,40.89772,-73.90278,13,7.5,8.0,13.0,$690.00,169,1,100.0,10.0,10.0,10.0,10.0,10.0
26866,38751409,Crown Heights,Brooklyn,40.67189,-73.93134,16,4,7.0,10.0,$208.00,360,11,87.0,9.0,10.0,10.0,7.0,8.0
32968,45224099,Fresh Meadows,Queens,40.75243,-73.78018,1,1,1.0,1.0,$179.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
31571,43624180,Fort Greene,Brooklyn,40.69592,-73.97498,2,1,1.0,1.0,$38.00,365,2,100.0,10.0,10.0,10.0,10.0,10.0
7698,9277581,East Village,Manhattan,40.72959,-73.98245,2,1,1.0,1.0,$125.00,0,15,91.0,9.0,10.0,10.0,10.0,9.0
14327,19062809,East Flatbush,Brooklyn,40.6635,-73.93256,2,1,1.0,1.0,$40.00,0,5,95.0,8.0,9.0,10.0,8.0,9.0
8385,9861797,Upper West Side,Manhattan,40.79322,-73.96726,4,1,1.0,2.0,$200.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
25892,37330212,Washington Heights,Manhattan,40.85151,-73.94043,2,1,1.0,1.0,$55.00,0,17,94.0,8.0,9.0,10.0,10.0,9.0
18460,24757985,Glendale,Queens,40.6959,-73.894,4,2,2.0,2.0,$83.00,0,7,86.0,8.0,9.0,8.0,9.0,9.0
26112,37686580,Chelsea,Manhattan,40.74624,-74.00846,2,1,1.0,1.0,$190.00,179,3,100.0,10.0,10.0,10.0,10.0,10.0
5649,6713742,Midtown,Manhattan,40.75549,-73.97149,3,1,1.0,1.0,$450.00,364,2,100.0,10.0,10.0,10.0,10.0,10.0
36848,47941354,Williamsburg,Brooklyn,40.70146,-73.94368,2,1,1.0,1.0,$65.00,54,1,100.0,10.0,10.0,10.0,10.0,10.0
23671,33966308,Bath Beach,Brooklyn,40.60638,-74.0017,2,1.5,1.0,2.0,$55.00,356,3,100.0,10.0,10.0,10.0,10.0,10.0
26837,38704775,West Village,Manhattan,40.73706,-73.99786,1,2,1.0,1.0,$99.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
10668,13266202,Williamsburg,Brooklyn,40.7085,-73.93869,2,1,1.0,1.0,$60.00,0,2,80.0,7.0,6.0,10.0,9.0,7.0
20504,28699887,Sunset Park,Brooklyn,40.64288,-74.02152,2,1,1.0,1.0,$94.00,280,4,100.0,10.0,10.0,10.0,10.0,10.0
2959,3200522,Crown Heights,Brooklyn,40.67499,-73.92427,3,1,3.0,4.0,$80.00,188,204,96.0,10.0,10.0,10.0,9.0,10.0
3443,3852261,Arverne,Queens,40.58921,-73.79508,8,2,4.0,4.0,$105.00,130,100,97.0,10.0,10.0,10.0,10.0,10.0
5491,6553257,Tompkinsville,Staten Island,40.63395,-74.08691,4,1,2.0,3.0,$115.00,365,75,95.0,9.0,10.0,10.0,9.0,9.0
12566,16172162,Harlem,Manhattan,40.80856,-73.94303,2,1,1.0,2.0,$99.00,0,26,98.0,9.0,10.0,10.0,10.0,10.0
1168,801281,Lower East Side,Manhattan,40.71956,-73.98574,2,1,1.0,1.0,$158.00,16,40,99.0,10.0,10.0,10.0,10.0,10.0
12507,16067542,Crown Heights,Brooklyn,40.67097,-73.96234,3,1,1.0,2.0,$135.00,0,11,93.0,9.0,10.0,10.0,9.0,9.0
9874,12170307,Williamsburg,Brooklyn,40.71707,-73.95859,2,1,1.0,1.0,$95.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
10013,12386579,Inwood,Manhattan,40.87244,-73.91346,1,1,1.0,1.0,$50.00,365,83,96.0,10.0,10.0,10.0,9.0,10.0
8481,9927400,Williamsburg,Brooklyn,40.71147,-73.96745,1,1,1.0,1.0,$70.00,0,1,100.0,8.0,10.0,10.0,10.0,8.0
14315,19051760,Washington Heights,Manhattan,40.84891,-73.93587,2,1,1.0,1.0,$54.00,345,137,94.0,10.0,9.0,9.0,9.0,9.0
16396,21739264,Kensington,Brooklyn,40.63916,-73.97154,2,1,1.0,1.0,$49.00,179,43,90.0,9.0,10.0,10.0,9.0,9.0
27085,39058347,Bushwick,Brooklyn,40.69378,-73.90883,2,1,1.0,1.0,$81.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
22205,31135051,St. Albans,Queens,40.70356,-73.74998,1,1,1.0,1.0,$46.00,88,7,86.0,8.0,9.0,10.0,9.0,10.0
3459,3875294,Crown Heights,Brooklyn,40.6749,-73.95166,1,1,1.0,1.0,$50.00,0,5,96.0,8.0,10.0,10.0,8.0,10.0
6647,7857185,Midtown,Manhattan,40.75399,-73.96967,3,1,1.0,1.0,$77.00,165,270,87.0,9.0,10.0,10.0,10.0,9.0
25596,36882448,Harlem,Manhattan,40.81846,-73.93773,1,1,1.0,1.0,$60.00,0,4,70.0,6.0,9.0,8.0,8.0,8.0
10954,13563973,Flatbush,Brooklyn,40.64999,-73.9622,3,1,1.0,1.0,$115.00,0,4,90.0,9.0,10.0,10.0,8.0,9.0
20002,27807509,Crown Heights,Brooklyn,40.67268,-73.92176,4,1,1.0,2.0,$75.00,0,102,94.0,10.0,10.0,9.0,9.0,9.0
25952,37424442,Astoria,Queens,40.75687,-73.92251,2,1,1.0,1.0,$80.00,365,11,98.0,10.0,10.0,10.0,10.0,10.0
13862,18358343,NoHo,Manhattan,40.72464,-73.99372,1,1,1.0,1.0,$95.00,0,25,93.0,8.0,10.0,10.0,10.0,10.0
23447,33533601,Lower East Side,Manhattan,40.71508,-73.989,2,1,1.0,1.0,$89.00,0,66,95.0,9.0,10.0,10.0,10.0,10.0
26704,38538837,East Harlem,Manhattan,40.78735,-73.94233,1,1,1.0,1.0,$90.00,0,2,100.0,10.0,10.0,10.0,9.0,9.0
23687,33989681,Boerum Hill,Brooklyn,40.68403,-73.98328,3,1,1.0,2.0,$140.00,253,69,96.0,10.0,10.0,10.0,10.0,10.0
14910,19808524,Fort Greene,Brooklyn,40.68863,-73.9755,2,1,1.0,2.0,$60.00,2,7,100.0,10.0,10.0,10.0,10.0,10.0
16887,22153909,East Village,Manhattan,40.72954,-73.98592,1,1,1.0,1.0,$88.00,0,8,100.0,9.0,10.0,10.0,10.0,10.0
32344,44391047,Howard Beach,Queens,40.65882,-73.84623,2,1,1.0,1.0,$119.00,317,30,97.0,10.0,10.0,10.0,10.0,9.0
6069,7180335,Bushwick,Brooklyn,40.69765,-73.93334,1,1,1.0,1.0,$35.00,0,1,60.0,2.0,10.0,10.0,8.0,6.0
3961,4501164,East Village,Manhattan,40.73325,-73.98789,2,1,1.0,1.0,$97.00,0,64,92.0,9.0,10.0,9.0,10.0,9.0
16941,22205277,Hell's Kitchen,Manhattan,40.76851,-73.99286,2,1,1.0,1.0,$100.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
13534,17735101,Hell's Kitchen,Manhattan,40.76045,-73.99344,1,1,1.0,1.0,$150.00,20,8,100.0,10.0,10.0,10.0,10.0,9.0
9418,11407817,Astoria,Queens,40.77349,-73.92648,2,1,1.0,1.0,$120.00,0,2,90.0,8.0,10.0,10.0,9.0,10.0
2493,2400010,Clinton Hill,Brooklyn,40.69045,-73.96762,2,1,1.0,1.0,$239.00,364,27,97.0,10.0,10.0,10.0,10.0,10.0
26421,38153918,Park Slope,Brooklyn,40.67057,-73.98682,2,1,1.0,1.0,$155.00,0,3,100.0,9.0,10.0,10.0,10.0,10.0
33422,45527090,South Slope,Brooklyn,40.66686,-73.98597,4,1,1.0,1.0,$120.00,85,15,100.0,10.0,10.0,10.0,10.0,10.0
22998,32670715,Sheepshead Bay,Brooklyn,40.58471,-73.93332,4,1.5,2.0,3.0,$150.00,157,14,93.0,10.0,10.0,10.0,10.0,10.0
13154,16940597,Jackson Heights,Queens,40.75151,-73.8753,2,1,1.0,1.0,$60.00,364,30,95.0,10.0,10.0,9.0,10.0,9.0
21593,30389263,Kips Bay,Manhattan,40.74022,-73.97957,2,1,1.0,1.0,$198.00,330,1,100.0,10.0,10.0,10.0,10.0,10.0
22174,31102513,East Flatbush,Brooklyn,40.63944,-73.95048,3,1,1.0,2.0,$76.00,0,38,97.0,10.0,10.0,10.0,9.0,10.0
23713,34039045,Bedford-Stuyvesant,Brooklyn,40.67851,-73.9499,3,1,1.0,1.0,$150.00,0,3,100.0,8.0,10.0,10.0,9.0,10.0
27035,39003307,Bedford-Stuyvesant,Brooklyn,40.68874,-73.94135,1,1,1.0,1.0,$22.00,35,4,100.0,10.0,10.0,10.0,9.0,10.0
5252,6274181,Williamsburg,Brooklyn,40.71544,-73.95552,4,1,2.0,2.0,$289.00,61,31,98.0,10.0,10.0,10.0,10.0,10.0
3737,4227161,Bedford-Stuyvesant,Brooklyn,40.68542,-73.95184,16,4,7.0,11.0,"$1,050.00",360,133,92.0,9.0,10.0,10.0,9.0,9.0
19638,27195600,Flushing,Queens,40.75599,-73.81943,6,1,2.0,4.0,$60.00,340,34,94.0,9.0,10.0,10.0,9.0,9.0
3242,3609762,Bay Terrace,Queens,40.77995,-73.78506,5,2,3.0,3.0,$189.00,83,158,92.0,9.0,10.0,10.0,9.0,9.0
26746,38585315,Sunset Park,Brooklyn,40.64487,-74.00614,3,1,1.0,2.0,$73.00,179,6,83.0,8.0,9.0,9.0,9.0,8.0
33775,45754095,Upper East Side,Manhattan,40.76831,-73.9548,2,1,1.0,1.0,$128.00,324,5,96.0,9.0,10.0,10.0,10.0,10.0
1413,997404,Bedford-Stuyvesant,Brooklyn,40.68364,-73.92638,4,1,1.0,2.0,$145.00,6,218,96.0,9.0,10.0,10.0,10.0,10.0
12997,16636214,East Flatbush,Brooklyn,40.64651,-73.94479,1,1.5,1.0,1.0,$50.00,279,10,88.0,8.0,10.0,10.0,9.0,9.0
10830,13445935,Greenpoint,Brooklyn,40.72705,-73.95397,2,1,1.0,1.0,$90.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
1543,1148279,Bedford-Stuyvesant,Brooklyn,40.68018,-73.94839,3,1,1.0,2.0,$60.00,0,146,94.0,9.0,10.0,10.0,9.0,9.0
4335,4824052,South Slope,Brooklyn,40.66437,-73.9823,4,1,2.0,2.0,$160.00,0,14,96.0,10.0,10.0,10.0,10.0,9.0
18890,25725858,Bedford-Stuyvesant,Brooklyn,40.69363,-73.93711,1,1,1.0,1.0,$75.00,365,8,98.0,10.0,10.0,10.0,10.0,10.0
33337,45480774,Corona,Queens,40.73546,-73.85921,1,1,1.0,1.0,$28.00,179,1,100.0,10.0,10.0,10.0,10.0,10.0
22162,31086198,Jamaica,Queens,40.66691,-73.78485,3,1,1.0,1.0,$64.00,365,182,97.0,10.0,10.0,10.0,10.0,10.0
2565,2519112,Hell's Kitchen,Manhattan,40.76152,-73.98793,2,1,1.0,1.0,$155.00,90,182,96.0,10.0,10.0,10.0,10.0,10.0
16817,22086471,Greenpoint,Brooklyn,40.73243,-73.95883,4,1,2.0,2.0,$121.00,0,9,89.0,8.0,9.0,9.0,9.0,9.0
29079,41133437,Two Bridges,Manhattan,40.71151,-73.99465,2,1,1.0,1.0,$55.00,179,2,100.0,10.0,9.0,8.0,10.0,10.0
35080,46624461,Financial District,Manhattan,40.70575,-74.00591,2,1,1.0,1.0,$97.00,142,15,92.0,9.0,9.0,9.0,9.0,9.0
13002,16648338,Williamsburg,Brooklyn,40.71079,-73.96585,2,1,1.0,1.0,$66.00,0,20,95.0,9.0,10.0,10.0,10.0,10.0
22893,32495771,Flatbush,Brooklyn,40.64434,-73.95354,5,1,2.0,3.0,$125.00,311,32,97.0,10.0,10.0,10.0,9.0,10.0
16414,21753255,Upper East Side,Manhattan,40.76704,-73.96934,3,1,1.0,1.0,$300.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
2635,2637014,Crown Heights,Brooklyn,40.67228,-73.93352,5,1,2.0,3.0,$150.00,219,24,90.0,9.0,10.0,10.0,8.0,9.0
6229,7386119,Prospect Heights,Brooklyn,40.67876,-73.9715,2,1,2.0,1.0,$75.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
29789,42073104,Park Slope,Brooklyn,40.67522,-73.97972,2,1,1.0,1.0,$75.00,0,5,88.0,9.0,9.0,10.0,10.0,10.0
5310,6337001,Bedford-Stuyvesant,Brooklyn,40.68343,-73.93559,2,1,1.0,1.0,$49.00,177,185,87.0,8.0,10.0,9.0,9.0,9.0
18208,24247797,East Village,Manhattan,40.7242,-73.98047,2,1,1.0,1.0,$100.00,0,6,100.0,10.0,10.0,10.0,10.0,10.0
35509,46913994,Canarsie,Brooklyn,40.63823,-73.90995,4,1,1.0,1.0,$150.00,362,1,100.0,10.0,10.0,10.0,10.0,10.0
379,225306,Bedford-Stuyvesant,Brooklyn,40.68749,-73.95494,2,1,1.0,1.0,$60.00,246,141,97.0,9.0,10.0,10.0,9.0,10.0
8358,9844047,Kensington,Brooklyn,40.64689,-73.97446,6,1,2.0,4.0,$130.00,0,1,40.0,2.0,10.0,10.0,10.0,8.0
12206,15552901,Queens Village,Queens,40.71985,-73.75356,2,1,1.0,1.0,$36.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
736,478053,Two Bridges,Manhattan,40.71137,-73.99403,2,1,1.0,1.0,$125.00,89,61,96.0,9.0,10.0,10.0,9.0,9.0
23682,33985846,Harlem,Manhattan,40.80945,-73.94771,5,1,2.0,2.0,$221.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
4727,5406187,Flatbush,Brooklyn,40.65323,-73.96223,1,1,1.0,1.0,$47.00,342,95,93.0,8.0,10.0,10.0,9.0,9.0
1269,855462,Lower East Side,Manhattan,40.72034,-73.98585,2,1,1.0,1.0,$75.00,67,32,99.0,9.0,10.0,10.0,10.0,10.0
23930,34368310,Lower East Side,Manhattan,40.71404,-73.98769,2,1,1.0,1.0,$45.00,257,103,95.0,9.0,10.0,10.0,10.0,10.0
13447,17557873,Kensington,Brooklyn,40.64766,-73.97356,2,1,1.0,1.0,$32.00,340,151,95.0,10.0,10.0,10.0,10.0,10.0
28219,40318982,Flushing,Queens,40.76694,-73.82225,2,2,1.0,1.0,$38.00,365,2,100.0,10.0,10.0,9.0,9.0,10.0
13916,18445522,Financial District,Manhattan,40.705,-74.00741,2,1,1.0,0.0,$59.00,188,8,98.0,9.0,10.0,10.0,10.0,10.0
13521,17716523,Arrochar,Staten Island,40.59322,-74.06857,6,1,2.0,4.0,$93.00,104,146,94.0,10.0,10.0,10.0,10.0,9.0
8006,9560034,Lower East Side,Manhattan,40.72136,-73.98767,2,1,1.0,1.0,$85.00,0,1,80.0,8.0,10.0,10.0,10.0,10.0
26272,37937077,Bedford-Stuyvesant,Brooklyn,40.6838,-73.93063,3,1,1.0,2.0,$39.00,90,45,88.0,8.0,9.0,9.0,10.0,9.0
9512,11553360,Fort Greene,Brooklyn,40.69413,-73.9723,16,2,7.0,8.0,$809.00,363,104,93.0,10.0,10.0,9.0,10.0,9.0
729,471712,Morningside Heights,Manhattan,40.80661,-73.9576,2,1,1.0,1.0,$86.00,0,74,98.0,10.0,10.0,10.0,9.0,10.0
34561,46291770,Midtown,Manhattan,40.75103,-73.98526,2,1,1.0,0.0,$85.00,0,6,77.0,9.0,10.0,9.0,10.0,8.0
32848,45116240,Rego Park,Queens,40.72649,-73.85994,13,2,4.0,9.0,$368.00,249,5,48.0,4.0,6.0,6.0,7.0,5.0
360,208148,Williamsburg,Brooklyn,40.71973,-73.95582,2,1,1.0,1.0,$185.00,0,14,96.0,10.0,10.0,10.0,10.0,10.0
2071,1939283,Gowanus,Brooklyn,40.68437,-73.98654,3,1,1.0,1.0,$130.00,362,41,95.0,9.0,10.0,10.0,10.0,9.0
24122,34536944,Clinton Hill,Brooklyn,40.68856,-73.9688,4,1,1.0,2.0,$120.00,125,25,90.0,8.0,10.0,10.0,10.0,9.0
11818,14824160,Chinatown,Manhattan,40.71774,-73.99414,2,1,1.0,2.0,$120.00,66,42,97.0,9.0,10.0,10.0,10.0,10.0
2741,2799018,Upper East Side,Manhattan,40.76483,-73.95701,2,1,2.0,2.0,$85.00,112,2,100.0,10.0,10.0,10.0,10.0,10.0
9864,12151638,Clinton Hill,Brooklyn,40.68099,-73.96343,3,1,2.0,2.0,$144.00,0,63,98.0,10.0,10.0,10.0,10.0,10.0
27315,39337020,Bedford-Stuyvesant,Brooklyn,40.68033,-73.9175,1,1,1.0,1.0,$80.00,0,2,100.0,9.0,10.0,10.0,9.0,10.0
33289,45450105,East Harlem,Manhattan,40.79881,-73.94103,2,1,1.0,1.0,$70.00,85,3,93.0,10.0,9.0,10.0,10.0,8.0
20619,28937536,Sunset Park,Brooklyn,40.66275,-73.9931,2,2,1.0,1.0,$135.00,0,5,92.0,10.0,10.0,10.0,10.0,9.0
33603,45655795,Woodside,Queens,40.75357,-73.90247,2,1,1.0,1.0,$46.00,347,5,88.0,9.0,10.0,6.0,8.0,8.0
14254,18957522,Midtown,Manhattan,40.75271,-73.9678,4,1,2.0,2.0,$120.00,38,193,97.0,10.0,10.0,10.0,10.0,10.0
5451,6499870,Harlem,Manhattan,40.80571,-73.95429,4,1,2.0,3.0,$105.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
10949,13559570,Morningside Heights,Manhattan,40.81394,-73.95973,1,1,1.0,1.0,$68.00,89,12,96.0,10.0,9.0,10.0,10.0,9.0
6257,7419334,Upper West Side,Manhattan,40.7777,-73.98796,3,1,1.0,1.0,$150.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
25112,36002802,Upper East Side,Manhattan,40.76911,-73.96094,3,1,1.0,1.0,$81.00,89,11,93.0,9.0,10.0,10.0,10.0,9.0
4069,4616452,Upper East Side,Manhattan,40.77439,-73.94965,5,1,2.0,3.0,$249.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
33244,45423819,Bushwick,Brooklyn,40.69137,-73.90774,4,1,2.0,2.0,$130.00,300,14,100.0,10.0,10.0,10.0,10.0,10.0
13798,18240963,Coney Island,Brooklyn,40.57537,-73.98471,2,1,1.0,1.0,$85.00,306,107,95.0,10.0,9.0,9.0,9.0,9.0
22966,32613384,East New York,Brooklyn,40.67529,-73.88261,2,1,1.0,1.0,$120.00,66,125,93.0,9.0,9.0,9.0,9.0,9.0
28301,40399598,Ridgewood,Queens,40.70546,-73.90166,1,1,1.0,1.0,$45.00,121,5,100.0,10.0,10.0,10.0,10.0,10.0
34588,46326085,East Flatbush,Brooklyn,40.63787,-73.93712,5,1,2.0,2.0,$85.00,343,11,96.0,9.0,10.0,10.0,10.0,10.0
13469,17610059,Chelsea,Manhattan,40.74629,-73.99228,1,2,1.0,1.0,$100.00,0,1,80.0,10.0,10.0,8.0,10.0,8.0
22025,30914075,Prospect Heights,Brooklyn,40.67429,-73.96588,1,1,1.0,1.0,$56.00,0,4,95.0,8.0,10.0,10.0,9.0,9.0
304,158176,Williamsburg,Brooklyn,40.71534,-73.95914,2,1,1.0,1.0,$91.00,77,137,95.0,9.0,10.0,10.0,10.0,10.0
11664,14489615,Jamaica,Queens,40.67097,-73.77933,4,1,1.0,2.0,$90.00,364,60,96.0,10.0,10.0,10.0,9.0,10.0
29730,42006235,Hell's Kitchen,Manhattan,40.76216,-73.98912,1,1,1.0,1.0,$65.00,270,4,100.0,10.0,10.0,10.0,10.0,9.0
28234,40335381,Canarsie,Brooklyn,40.64662,-73.9003,2,2,1.0,2.0,$59.00,365,12,95.0,10.0,10.0,10.0,10.0,10.0
24086,34499063,Jackson Heights,Queens,40.75083,-73.87707,2,1,1.0,1.0,$52.00,365,62,85.0,9.0,9.0,8.0,9.0,9.0
1637,1278784,Mott Haven,Bronx,40.81291,-73.90772,4,1,1.0,2.0,$64.00,0,152,97.0,10.0,10.0,10.0,10.0,10.0
32952,45216874,Mount Hope,Bronx,40.85017,-73.90411,1,1,1.0,1.0,$50.00,0,3,93.0,10.0,10.0,10.0,9.0,10.0
2779,2874695,Williamsburg,Brooklyn,40.71242,-73.96793,1,1,1.0,1.0,$50.00,364,11,95.0,9.0,10.0,10.0,10.0,9.0
17251,22496369,Harlem,Manhattan,40.8277,-73.95025,1,1,1.0,1.0,$45.00,4,56,96.0,10.0,10.0,10.0,10.0,10.0
4985,5851054,Bushwick,Brooklyn,40.70088,-73.91831,2,1,1.0,1.0,$95.00,0,12,93.0,9.0,9.0,10.0,8.0,9.0
30459,42739331,West Village,Manhattan,40.73253,-74.00393,2,1,1.0,1.0,$98.00,136,2,90.0,9.0,10.0,10.0,10.0,9.0
19546,27001229,Bedford-Stuyvesant,Brooklyn,40.69323,-73.93916,2,1,1.0,1.0,$78.00,66,7,96.0,9.0,10.0,10.0,9.0,9.0
6792,8054523,Williamsburg,Brooklyn,40.71278,-73.96471,6,1,2.0,2.0,$400.00,157,8,96.0,9.0,10.0,10.0,10.0,9.0
12918,16507116,Inwood,Manhattan,40.86697,-73.92558,2,1,1.0,1.0,$41.00,178,65,98.0,10.0,10.0,10.0,10.0,10.0
19507,26925879,Upper West Side,Manhattan,40.79815,-73.96165,2,2,1.0,1.0,$30.00,112,103,96.0,9.0,10.0,10.0,10.0,9.0
