,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
12097,9998930,Upper West Side,Manhattan,40.80085,-73.96468,1,1.0,1.0,1.0,$40.00,0,5,96.0,8.0,10.0,10.0,9.0,10.0
46919,40227195,Hell's Kitchen,Manhattan,40.7694,-73.98893,2,1.0,1.0,1.0,$76.00,19,5,92.0,9.0,9.0,10.0,10.0,9.0
16740,14406826,Bedford-Stuyvesant,Brooklyn,40.67984,-73.91151,2,1.0,1.0,1.0,$80.00,364,15,95.0,10.0,10.0,10.0,9.0,10.0
19614,17331192,Williamsburg,Brooklyn,40.71372,-73.96326,2,1.5,1.0,1.0,$200.00,298,92,95.0,10.0,10.0,10.0,10.0,9.0
14998,13192097,Prospect Heights,Brooklyn,40.68066,-73.96696,2,1.0,1.0,1.0,$136.00,292,212,98.0,10.0,10.0,10.0,10.0,10.0
32349,29037043,Bedford-Stuyvesant,Brooklyn,40.69402,-73.94679,2,1.0,1.0,1.0,$72.00,89,13,98.0,10.0,10.0,10.0,10.0,10.0
23952,21124150,Howard Beach,Queens,40.65059,-73.82896,6,1.0,1.0,4.0,$100.00,252,64,91.0,9.0,10.0,10.0,9.0,9.0
15311,13397762,Sunnyside,Queens,40.74272,-73.92347,4,1.0,1.0,2.0,$110.00,0,9,98.0,10.0,10.0,10.0,10.0,10.0
14926,13153265,Park Slope,Brooklyn,40.67001,-73.98347,4,1.0,1.0,2.0,$175.00,213,44,100.0,10.0,10.0,10.0,10.0,10.0
15324,13407328,Prospect Heights,Brooklyn,40.67318,-73.9655,2,1.0,1.0,1.0,$75.00,0,5,92.0,9.0,10.0,10.0,10.0,10.0
32923,29630099,Cobble Hill,Brooklyn,40.68691,-73.99818,2,1.0,1.0,1.0,$109.00,0,5,100.0,10.0,10.0,10.0,10.0,9.0
5383,4311233,Williamsburg,Brooklyn,40.71636,-73.95473,6,1.0,2.0,2.0,$229.00,274,215,93.0,9.0,10.0,10.0,10.0,10.0
13894,12170991,Upper West Side,Manhattan,40.79902,-73.96043,2,1.0,1.0,1.0,$64.00,0,3,80.0,5.0,8.0,10.0,10.0,8.0
1433,712136,Concord,Staten Island,40.60213,-74.0893,2,1.0,1.0,1.0,$68.00,362,36,92.0,10.0,10.0,10.0,9.0,9.0
20633,18461296,Hell's Kitchen,Manhattan,40.76341,-73.99051,3,1.0,0.0,1.0,$119.00,0,12,85.0,8.0,10.0,10.0,10.0,10.0
6680,5411787,Bay Ridge,Brooklyn,40.63692,-74.0276,4,1.0,1.0,1.0,$115.00,87,23,88.0,9.0,9.0,10.0,9.0,9.0
34524,30731674,Midtown,Manhattan,40.75634,-73.96519,2,1.0,0.0,0.0,$225.00,103,1,100.0,10.0,10.0,10.0,8.0,10.0
24483,21472882,Williamsburg,Brooklyn,40.71766,-73.94937,2,1.0,1.0,1.0,$60.00,0,7,91.0,7.0,10.0,10.0,10.0,10.0
17009,14746873,Richmond Hill,Queens,40.69621,-73.84532,2,1.5,1.0,1.0,$67.00,226,9,98.0,10.0,10.0,10.0,9.0,9.0
9108,7692660,Hunts Point,Bronx,40.81229,-73.88887,2,1.0,1.0,2.0,$40.00,363,22,95.0,9.0,10.0,10.0,9.0,10.0
28414,24734680,Flatbush,Brooklyn,40.65209,-73.96151,2,1.0,1.0,1.0,$55.00,29,9,100.0,10.0,10.0,10.0,10.0,10.0
43900,38662893,Astoria,Queens,40.75588,-73.91718,2,1.0,1.0,2.0,$65.00,51,18,99.0,10.0,10.0,10.0,10.0,10.0
46965,40239407,Cambria Heights,Queens,40.70158,-73.74358,7,1.0,3.0,5.0,$122.00,71,2,100.0,10.0,10.0,10.0,9.0,10.0
24714,21625317,Crown Heights,Brooklyn,40.67577,-73.95751,2,1.0,0.0,1.0,$70.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
43320,38328882,Brownsville,Brooklyn,40.67233,-73.91125,3,1.0,1.0,2.0,$55.00,81,26,96.0,10.0,10.0,10.0,9.0,10.0
5291,4244476,Greenpoint,Brooklyn,40.73093,-73.95332,2,1.0,1.0,1.0,$75.00,0,1,20.0,2.0,10.0,10.0,10.0,2.0
39991,35644555,Harlem,Manhattan,40.81858,-73.94524,2,1.5,1.0,1.0,$125.00,139,14,99.0,10.0,10.0,10.0,10.0,10.0
9691,8183563,East Village,Manhattan,40.73178,-73.98842,2,1.0,1.0,1.0,$250.00,246,53,98.0,9.0,10.0,10.0,10.0,10.0
11714,9804516,Hell's Kitchen,Manhattan,40.7682,-73.98467,4,1.0,1.0,2.0,$180.00,0,3,100.0,10.0,9.0,10.0,10.0,10.0
35356,31362797,Bushwick,Brooklyn,40.69269,-73.92445,2,1.0,1.0,2.0,$50.00,90,3,80.0,6.0,9.0,10.0,9.0,7.0
20606,18434309,Sunnyside,Queens,40.73702,-73.92657,2,1.0,1.0,1.0,$49.00,65,12,88.0,9.0,10.0,9.0,9.0,10.0
29986,26570316,Crown Heights,Brooklyn,40.67512,-73.94703,4,1.0,2.0,2.0,$150.00,90,52,98.0,10.0,10.0,10.0,9.0,10.0
29257,25771285,Harlem,Manhattan,40.82823,-73.93925,2,1.0,1.0,1.0,$45.00,66,24,97.0,9.0,10.0,10.0,10.0,10.0
37818,33944331,Midtown,Manhattan,40.74602,-73.98486,5,1.0,2.0,3.0,$339.00,111,66,89.0,9.0,10.0,10.0,10.0,9.0
40494,36066155,East New York,Brooklyn,40.66802,-73.88724,2,1.0,1.0,1.0,$50.00,354,4,93.0,10.0,10.0,10.0,10.0,10.0
26360,22484006,Long Island City,Queens,40.75303,-73.93287,2,1.0,1.0,1.0,$44.00,7,92,94.0,9.0,9.0,10.0,10.0,9.0
38412,34450496,Greenpoint,Brooklyn,40.73097,-73.95287,2,1.0,1.0,1.0,$150.00,0,1,80.0,10.0,8.0,10.0,10.0,10.0
12127,10016503,Midtown,Manhattan,40.74906,-73.98276,6,1.0,3.0,3.0,$165.00,106,4,65.0,8.0,7.0,8.0,10.0,5.0
29567,26098245,Williamsburg,Brooklyn,40.71835,-73.94902,4,1.0,1.0,2.0,$195.00,30,1,100.0,10.0,10.0,10.0,10.0,10.0
30035,26640272,Greenwich Village,Manhattan,40.727,-73.99767,1,1.0,1.0,1.0,$150.00,51,45,100.0,10.0,10.0,10.0,10.0,10.0
39618,35377489,Canarsie,Brooklyn,40.64746,-73.90848,4,1.0,0.0,1.0,$110.00,89,11,96.0,10.0,10.0,10.0,10.0,10.0
6194,4865377,Upper East Side,Manhattan,40.78335,-73.94822,4,1.0,0.0,1.0,$130.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
35635,31690969,Midtown,Manhattan,40.75979,-73.96463,2,1.0,1.0,1.0,$100.00,3,46,99.0,10.0,10.0,10.0,10.0,10.0
24302,21354913,Sunset Park,Brooklyn,40.64191,-74.02196,2,1.0,0.0,1.0,$99.00,154,101,99.0,10.0,10.0,10.0,9.0,10.0
42704,37898704,Washington Heights,Manhattan,40.84082,-73.93635,1,1.0,1.0,1.0,$50.00,285,2,100.0,10.0,9.0,10.0,9.0,9.0
16402,14084988,Morningside Heights,Manhattan,40.80408,-73.96347,4,1.0,1.0,1.0,$120.00,0,7,100.0,10.0,10.0,10.0,10.0,10.0
43909,38667434,Flushing,Queens,40.76562,-73.79322,8,2.0,3.0,4.0,$199.00,361,1,100.0,10.0,10.0,10.0,10.0,10.0
44092,38779829,Chelsea,Manhattan,40.7493,-73.99544,4,1.0,1.0,2.0,$156.00,97,15,95.0,10.0,9.0,10.0,10.0,9.0
32260,28942802,Dyker Heights,Brooklyn,40.6185,-74.00679,6,1.0,3.0,6.0,$140.00,243,16,98.0,9.0,9.0,9.0,9.0,9.0
2234,1258651,Harlem,Manhattan,40.80707,-73.94884,6,1.0,2.0,2.0,$300.00,319,78,97.0,10.0,10.0,10.0,10.0,9.0
29701,26251659,Financial District,Manhattan,40.7057,-74.00819,6,1.0,2.0,3.0,$650.00,339,17,99.0,10.0,10.0,10.0,10.0,10.0
15943,13754002,Upper East Side,Manhattan,40.76991,-73.95189,3,1.0,1.0,1.0,$240.00,0,27,97.0,10.0,10.0,10.0,10.0,9.0
33346,29959581,East Harlem,Manhattan,40.79758,-73.93808,2,1.0,0.0,1.0,$98.00,44,38,91.0,9.0,10.0,10.0,9.0,9.0
46596,40071027,Nolita,Manhattan,40.72387,-73.99536,2,1.0,0.0,1.0,$200.00,26,3,100.0,9.0,10.0,10.0,10.0,10.0
19965,17741347,Upper East Side,Manhattan,40.7823,-73.94838,2,1.0,0.0,1.0,$159.00,305,146,95.0,9.0,10.0,10.0,10.0,9.0
49891,41665877,College Point,Queens,40.78017,-73.84313,2,1.0,0.0,1.0,$65.00,195,1,100.0,10.0,10.0,10.0,10.0,10.0
33017,29701500,Chelsea,Manhattan,40.73798,-73.99253,2,1.0,1.0,1.0,$200.00,239,29,95.0,10.0,10.0,10.0,10.0,9.0
37907,34022186,Lower East Side,Manhattan,40.71833,-73.98936,1,1.0,1.0,1.0,$99.00,0,25,94.0,10.0,9.0,10.0,10.0,9.0
43450,38406788,Greenpoint,Brooklyn,40.73353,-73.95551,2,1.0,1.0,1.0,$125.00,109,2,100.0,10.0,9.0,9.0,9.0,8.0
17656,15465050,Gramercy,Manhattan,40.73352,-73.9873,2,1.0,1.0,1.0,$100.00,299,107,86.0,9.0,9.0,9.0,10.0,9.0
44452,39004488,Bedford-Stuyvesant,Brooklyn,40.68775,-73.92702,4,1.0,2.0,3.0,$120.00,347,1,80.0,10.0,10.0,8.0,10.0,8.0
8458,7094112,East Village,Manhattan,40.73022,-73.98893,3,2.0,2.0,3.0,$225.00,182,6,100.0,10.0,10.0,10.0,10.0,10.0
31210,27833585,Williamsburg,Brooklyn,40.70096,-73.95205,1,1.0,1.0,1.0,$40.00,70,8,95.0,9.0,10.0,10.0,9.0,9.0
21551,19244237,Bushwick,Brooklyn,40.70232,-73.92935,2,1.0,1.0,1.0,$60.00,0,1,40.0,2.0,10.0,10.0,8.0,6.0
43762,38582724,Bedford-Stuyvesant,Brooklyn,40.68149,-73.9581,1,1.0,1.0,1.0,$59.00,0,6,100.0,10.0,10.0,10.0,10.0,10.0
9639,8133275,East Flatbush,Brooklyn,40.63939,-73.94988,4,1.0,2.0,2.0,$97.00,338,115,94.0,10.0,10.0,10.0,9.0,10.0
30476,27110090,Washington Heights,Manhattan,40.83668,-73.94476,1,1.0,1.0,1.0,$37.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
28667,24995898,Bushwick,Brooklyn,40.68845,-73.91878,3,1.0,1.0,1.0,$60.00,0,62,82.0,7.0,9.0,9.0,9.0,9.0
4155,3215486,Lower East Side,Manhattan,40.71981,-73.98701,2,1.0,1.0,1.0,$81.00,0,9,89.0,8.0,10.0,10.0,10.0,10.0
22124,19699596,East Harlem,Manhattan,40.81661,-73.93471,3,1.0,1.0,2.0,$150.00,114,83,97.0,10.0,10.0,10.0,9.0,10.0
48176,40800295,Hell's Kitchen,Manhattan,40.75473,-73.99809,16,1.0,0.0,1.0,"$2,000.00",89,1,20.0,4.0,8.0,2.0,4.0,2.0
15099,13250484,Hell's Kitchen,Manhattan,40.75647,-73.99848,16,1.0,0.0,0.0,"$2,000.00",362,4,100.0,10.0,10.0,10.0,10.0,9.0
33748,30247719,Prospect-Lefferts Gardens,Brooklyn,40.66199,-73.94135,3,2.0,1.0,1.0,$70.00,0,25,94.0,9.0,10.0,9.0,9.0,10.0
32318,28991548,Williamsburg,Brooklyn,40.71641,-73.95477,1,1.0,1.0,1.0,$50.00,108,6,97.0,9.0,10.0,10.0,10.0,10.0
618,253803,Greenpoint,Brooklyn,40.73708,-73.95271,4,1.0,1.0,2.0,$199.00,349,25,97.0,10.0,10.0,10.0,9.0,9.0
18169,15992078,Hell's Kitchen,Manhattan,40.75372,-73.99332,2,1.0,1.0,1.0,$99.00,365,11,93.0,9.0,9.0,9.0,10.0,9.0
23210,20580419,East Flatbush,Brooklyn,40.65441,-73.93009,2,1.0,1.0,1.0,$75.00,365,14,96.0,9.0,9.0,9.0,9.0,9.0
31107,27725029,East Harlem,Manhattan,40.78954,-73.95076,2,1.0,1.0,1.0,$110.00,35,58,99.0,10.0,10.0,10.0,10.0,10.0
822,329064,Flatbush,Brooklyn,40.63593,-73.96076,9,2.5,5.0,6.0,$500.00,0,9,89.0,8.0,10.0,10.0,9.0,9.0
22675,20091705,Hell's Kitchen,Manhattan,40.7647,-73.99391,5,1.0,2.0,2.0,$200.00,365,3,93.0,9.0,9.0,9.0,10.0,9.0
41376,36828410,Greenpoint,Brooklyn,40.72178,-73.94862,2,1.0,1.0,1.0,$180.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
43259,38286588,Canarsie,Brooklyn,40.64719,-73.90206,4,1.0,1.0,2.0,$40.00,348,22,89.0,8.0,9.0,9.0,9.0,9.0
41463,36902822,Astoria,Queens,40.76789,-73.9254,2,1.0,1.0,1.0,$54.00,365,28,91.0,10.0,9.0,10.0,10.0,9.0
28116,24373602,Greenpoint,Brooklyn,40.73081,-73.95184,2,1.0,1.0,1.0,$100.00,0,6,100.0,9.0,10.0,10.0,10.0,10.0
17608,15411277,Nolita,Manhattan,40.72216,-73.99571,5,1.0,2.0,2.0,$275.00,159,54,96.0,10.0,10.0,10.0,10.0,9.0
42588,37805274,Bushwick,Brooklyn,40.69845,-73.93229,2,1.0,0.0,2.0,$100.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
26643,22770831,Richmond Hill,Queens,40.70379,-73.8187,2,1.0,1.0,1.0,$50.00,0,21,100.0,10.0,10.0,10.0,9.0,10.0
39125,34981519,Park Slope,Brooklyn,40.67177,-73.97776,2,1.0,1.0,1.0,$150.00,0,3,100.0,10.0,10.0,10.0,10.0,9.0
8760,7387919,Hell's Kitchen,Manhattan,40.76171,-73.99478,2,1.0,1.0,1.0,$150.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
29307,25812723,Bedford-Stuyvesant,Brooklyn,40.68905,-73.95242,4,2.0,2.0,2.0,$175.00,72,5,96.0,10.0,10.0,10.0,9.0,9.0
47159,40339942,East Elmhurst,Queens,40.76613,-73.86381,5,1.0,2.0,3.0,$186.00,270,1,100.0,10.0,10.0,10.0,10.0,10.0
37088,33254830,Long Island City,Queens,40.74827,-73.94006,2,1.0,1.0,1.0,$110.00,143,35,98.0,10.0,10.0,10.0,10.0,10.0
36706,32822073,Battery Park City,Manhattan,40.70966,-74.01644,2,1.0,1.0,1.0,$69.00,8,6,93.0,8.0,10.0,10.0,10.0,10.0
3008,2028391,SoHo,Manhattan,40.72329,-73.9981,3,1.0,1.0,1.0,$400.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
16159,13910111,Bushwick,Brooklyn,40.69283,-73.90961,2,1.0,1.0,1.0,$41.00,0,42,95.0,9.0,10.0,10.0,9.0,10.0
29271,25781295,Sunnyside,Queens,40.73575,-73.9206,2,1.0,1.0,1.0,$40.00,142,14,87.0,8.0,10.0,9.0,9.0,9.0
10040,8507768,Upper East Side,Manhattan,40.7696,-73.95275,2,1.0,1.0,1.0,$70.00,321,42,92.0,9.0,10.0,10.0,10.0,9.0
26838,23001343,Flatbush,Brooklyn,40.65369,-73.95565,3,1.0,1.0,1.0,$65.00,0,37,97.0,10.0,10.0,10.0,10.0,10.0
42456,37710391,Prospect-Lefferts Gardens,Brooklyn,40.6608,-73.94628,2,1.0,1.0,1.0,$65.00,0,2,100.0,8.0,10.0,10.0,9.0,9.0
36800,32918155,Jackson Heights,Queens,40.75157,-73.87639,1,2.0,1.0,0.0,$45.00,184,32,84.0,9.0,9.0,8.0,9.0,9.0
9970,8439758,East Village,Manhattan,40.72529,-73.97756,2,1.0,1.0,1.0,$125.00,0,23,98.0,10.0,10.0,10.0,10.0,10.0
18296,16122223,Upper West Side,Manhattan,40.78859,-73.97568,2,2.0,1.0,2.0,$60.00,0,1,100.0,6.0,10.0,10.0,10.0,10.0
16940,14666364,Hell's Kitchen,Manhattan,40.75483,-73.99468,2,1.0,1.0,2.0,$160.00,0,26,97.0,9.0,10.0,10.0,10.0,9.0
33087,29776209,Harlem,Manhattan,40.80679,-73.95105,2,1.0,1.0,1.0,$75.00,0,12,95.0,9.0,10.0,10.0,9.0,10.0
39018,34907095,Crown Heights,Brooklyn,40.67672,-73.94856,3,1.0,1.0,2.0,$90.00,0,12,96.0,10.0,10.0,10.0,10.0,10.0
4202,3262930,Upper East Side,Manhattan,40.76572,-73.95541,2,1.0,1.0,1.0,$140.00,330,136,95.0,10.0,10.0,10.0,10.0,10.0
470,189135,Hell's Kitchen,Manhattan,40.76311,-73.99388,3,1.0,1.0,1.0,$99.00,357,101,94.0,10.0,10.0,10.0,10.0,10.0
36735,32845516,Bedford-Stuyvesant,Brooklyn,40.68543,-73.95415,2,1.0,0.0,1.0,$73.00,39,49,98.0,10.0,10.0,10.0,10.0,10.0
39520,35277941,East Village,Manhattan,40.72925,-73.98155,2,1.0,1.0,1.0,$170.00,0,3,100.0,9.0,10.0,10.0,10.0,10.0
10329,8798499,Chinatown,Manhattan,40.71591,-73.99488,1,1.0,1.0,1.0,$79.00,150,43,98.0,10.0,10.0,10.0,10.0,10.0
21371,19113032,Bushwick,Brooklyn,40.70179,-73.92379,2,1.0,1.0,1.0,$79.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
4285,3350417,Crown Heights,Brooklyn,40.66959,-73.95664,2,1.0,1.0,1.0,$52.00,0,37,88.0,8.0,9.0,9.0,9.0,9.0
36013,32160889,Hell's Kitchen,Manhattan,40.76273,-73.9942,4,1.0,1.0,2.0,$185.00,336,2,90.0,7.0,10.0,10.0,9.0,9.0
31000,27612876,Flushing,Queens,40.7594,-73.81971,1,1.0,1.0,1.0,$80.00,359,35,97.0,10.0,10.0,10.0,10.0,10.0
32837,29546132,Bedford-Stuyvesant,Brooklyn,40.69032,-73.9544,4,1.0,1.0,1.0,$107.00,6,3,100.0,10.0,10.0,8.0,10.0,10.0
36159,32309292,Harlem,Manhattan,40.80521,-73.95137,2,1.0,1.0,1.0,$145.00,212,35,85.0,8.0,10.0,10.0,10.0,9.0
30298,26897821,Upper East Side,Manhattan,40.77076,-73.94757,2,1.0,1.0,1.0,$125.00,10,14,94.0,9.0,10.0,10.0,10.0,10.0
42302,37566592,Bushwick,Brooklyn,40.70061,-73.9236,1,1.0,1.0,1.0,$57.00,0,3,67.0,7.0,7.0,7.0,7.0,7.0
26966,23109329,Clinton Hill,Brooklyn,40.6897,-73.96535,2,1.0,0.0,1.0,$90.00,174,41,100.0,10.0,10.0,10.0,10.0,10.0
41544,36971881,Williamsburg,Brooklyn,40.7129,-73.94425,2,1.0,1.0,1.0,$200.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
11630,9765762,Williamsburg,Brooklyn,40.70669,-73.94943,2,1.0,1.0,1.0,$85.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
38319,34373538,Upper East Side,Manhattan,40.76956,-73.95632,7,2.0,3.0,3.0,$399.00,120,21,84.0,8.0,9.0,8.0,10.0,8.0
27637,23840030,Woodside,Queens,40.75608,-73.90535,3,1.0,1.0,2.0,$65.00,316,36,99.0,10.0,10.0,10.0,10.0,10.0
5325,4273931,Upper East Side,Manhattan,40.76751,-73.96309,4,1.0,2.0,2.0,$300.00,0,57,96.0,9.0,10.0,10.0,10.0,10.0
15734,13642073,Bedford-Stuyvesant,Brooklyn,40.69119,-73.9601,2,1.0,1.0,1.0,$110.00,1,7,97.0,10.0,10.0,10.0,10.0,10.0
39724,35462128,Fort Greene,Brooklyn,40.69632,-73.97553,1,1.5,1.0,1.0,$47.00,365,1,40.0,6.0,6.0,4.0,6.0,4.0
6192,4863176,Inwood,Manhattan,40.86648,-73.92754,2,1.0,1.0,1.0,$75.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
42596,37809089,Williamsburg,Brooklyn,40.7136,-73.95979,2,1.0,1.0,1.0,$200.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
11135,9461803,SoHo,Manhattan,40.72675,-74.00757,2,1.0,1.0,1.0,$225.00,224,67,100.0,10.0,10.0,10.0,10.0,10.0
27687,23892803,Bedford-Stuyvesant,Brooklyn,40.68215,-73.93644,2,1.0,2.0,1.0,$95.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
17023,14760567,Harlem,Manhattan,40.80676,-73.94658,2,1.5,1.0,1.0,$33.00,0,9,93.0,8.0,10.0,9.0,9.0,10.0
30068,26687229,East Village,Manhattan,40.7277,-73.98362,4,1.0,1.0,2.0,$140.00,61,46,95.0,9.0,10.0,10.0,10.0,9.0
20358,18191456,Flushing,Queens,40.75933,-73.82313,2,1.0,1.0,1.0,$115.00,308,3,100.0,10.0,10.0,10.0,10.0,10.0
10216,8681709,Kips Bay,Manhattan,40.73842,-73.98008,1,1.0,1.0,1.0,$97.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
35985,32101427,Two Bridges,Manhattan,40.71208,-73.9941,2,1.0,1.0,1.0,$93.00,341,53,89.0,9.0,9.0,9.0,9.0,9.0
30074,26690586,Bedford-Stuyvesant,Brooklyn,40.68746,-73.95379,3,1.0,1.0,2.0,$65.00,347,40,85.0,9.0,9.0,9.0,9.0,9.0
14097,12381255,Williamsburg,Brooklyn,40.71065,-73.95115,2,1.0,1.0,1.0,$104.00,227,21,97.0,10.0,10.0,10.0,10.0,9.0
40260,35862574,Williamsburg,Brooklyn,40.71325,-73.95874,6,1.0,2.0,3.0,$170.00,11,37,93.0,10.0,10.0,10.0,10.0,9.0
19512,17212052,Williamsburg,Brooklyn,40.71262,-73.96251,4,1.0,1.0,1.0,$199.00,86,46,98.0,10.0,10.0,10.0,10.0,10.0
41380,36833047,Williamsbridge,Bronx,40.8797,-73.85493,3,1.0,1.0,2.0,$57.00,137,54,97.0,10.0,10.0,10.0,9.0,10.0
23782,20996673,Harlem,Manhattan,40.82881,-73.94566,1,1.0,1.0,1.0,$40.00,0,6,100.0,10.0,10.0,10.0,10.0,10.0
35097,31144445,Bensonhurst,Brooklyn,40.61355,-73.99648,1,1.0,1.0,1.0,$25.00,25,9,91.0,8.0,10.0,9.0,8.0,9.0
38246,34321295,Williamsburg,Brooklyn,40.71038,-73.96094,1,1.0,1.0,2.0,$70.00,47,18,97.0,9.0,10.0,10.0,10.0,9.0
9322,7841904,West Village,Manhattan,40.74005,-74.00466,1,1.0,1.0,1.0,$75.00,0,4,95.0,9.0,10.0,10.0,10.0,10.0
31358,27984123,Crown Heights,Brooklyn,40.66472,-73.92871,2,1.0,1.0,1.0,$250.00,0,3,100.0,9.0,9.0,10.0,10.0,7.0
46194,39871722,Mott Haven,Bronx,40.80914,-73.92195,1,2.0,1.0,1.0,$25.00,238,15,100.0,10.0,10.0,10.0,10.0,10.0
49840,41632917,Tompkinsville,Staten Island,40.63381,-74.09241,4,1.0,1.0,2.0,$50.00,158,1,100.0,10.0,10.0,10.0,8.0,8.0
7355,6225501,Williamsburg,Brooklyn,40.71479,-73.96048,2,1.0,1.0,1.0,$150.00,0,95,94.0,9.0,10.0,10.0,10.0,9.0
4904,3912900,Astoria,Queens,40.76904,-73.92943,1,1.0,1.0,1.0,$95.00,363,3,87.0,10.0,8.0,9.0,8.0,9.0
9571,8055778,Bedford-Stuyvesant,Brooklyn,40.68927,-73.93035,2,2.0,1.0,1.0,$69.00,32,370,96.0,9.0,10.0,10.0,10.0,10.0
9216,7761394,Bedford-Stuyvesant,Brooklyn,40.68647,-73.92494,1,2.0,1.0,1.0,$45.00,0,2,70.0,5.0,8.0,10.0,9.0,8.0
33175,29849986,Hell's Kitchen,Manhattan,40.7597,-73.99726,4,1.0,1.0,2.0,$249.00,0,14,90.0,9.0,9.0,9.0,10.0,9.0
7395,6252815,Park Slope,Brooklyn,40.66936,-73.98116,4,1.0,0.0,2.0,$150.00,187,55,95.0,9.0,10.0,10.0,10.0,9.0
22097,19678436,Chinatown,Manhattan,40.71346,-73.99158,3,1.0,1.0,1.0,$180.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
31070,27686998,Woodside,Queens,40.74146,-73.89341,1,1.0,1.0,1.0,$33.00,244,1,100.0,10.0,10.0,10.0,8.0,8.0
26383,22511108,Stapleton,Staten Island,40.6322,-74.07913,4,1.0,2.0,2.0,$139.00,178,26,95.0,9.0,10.0,10.0,10.0,10.0
12155,10023629,Hell's Kitchen,Manhattan,40.76458,-73.99007,1,1.0,1.0,1.0,$93.00,166,61,88.0,8.0,9.0,10.0,10.0,9.0
40643,36178860,Clinton Hill,Brooklyn,40.68912,-73.96187,3,1.0,1.0,2.0,$130.00,159,27,97.0,10.0,9.0,9.0,10.0,9.0
13950,12230978,Fort Greene,Brooklyn,40.69706,-73.97422,2,1.0,1.0,1.0,$55.00,1,24,97.0,9.0,10.0,10.0,9.0,10.0
20279,18094212,Cobble Hill,Brooklyn,40.68673,-73.99653,8,3.5,4.0,4.0,$700.00,32,7,100.0,10.0,10.0,10.0,10.0,10.0
23912,21095775,Downtown Brooklyn,Brooklyn,40.69772,-73.98365,2,1.0,1.0,1.0,$135.00,0,25,92.0,9.0,9.0,9.0,10.0,9.0
45826,39693755,Flatbush,Brooklyn,40.63245,-73.95673,4,1.0,1.0,3.0,$125.00,179,2,100.0,10.0,10.0,10.0,10.0,10.0
22386,19885344,Washington Heights,Manhattan,40.83495,-73.94406,2,1.0,1.0,1.0,$87.00,81,46,97.0,10.0,10.0,10.0,9.0,10.0
47443,40470136,Flushing,Queens,40.75203,-73.81752,1,0.0,1.0,1.0,$28.00,43,2,70.0,8.0,7.0,9.0,8.0,9.0
7202,6054864,Carroll Gardens,Brooklyn,40.68051,-73.99743,2,1.0,1.0,1.0,$109.00,0,6,90.0,10.0,10.0,9.0,10.0,9.0
416,159749,Bedford-Stuyvesant,Brooklyn,40.67963,-73.93908,3,1.0,1.0,2.0,$88.00,291,76,95.0,9.0,10.0,10.0,9.0,9.0
26919,23074722,East Flatbush,Brooklyn,40.65501,-73.91886,1,1.0,1.0,1.0,$80.00,365,3,100.0,10.0,10.0,10.0,8.0,10.0
32420,29104593,Upper East Side,Manhattan,40.77375,-73.9541,2,1.0,1.0,1.0,$100.00,317,99,96.0,9.0,10.0,10.0,10.0,9.0
23713,20946154,Elmhurst,Queens,40.73742,-73.87027,3,1.0,2.0,2.0,$99.00,0,5,72.0,6.0,9.0,8.0,8.0,7.0
34638,30801197,Maspeth,Queens,40.73889,-73.89706,8,1.0,1.0,5.0,$122.00,166,40,99.0,10.0,10.0,10.0,10.0,10.0
3283,2214710,Greenpoint,Brooklyn,40.72572,-73.94031,4,1.0,1.0,1.0,$159.00,317,1,100.0,10.0,10.0,10.0,10.0,10.0
8770,7398163,Gramercy,Manhattan,40.73448,-73.98056,1,1.0,1.0,1.0,$45.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
17599,15394525,Bedford-Stuyvesant,Brooklyn,40.69205,-73.95593,2,1.0,0.0,1.0,$80.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
2590,1673040,Hell's Kitchen,Manhattan,40.76671,-73.98666,5,1.0,2.0,3.0,$195.00,304,15,95.0,9.0,9.0,10.0,9.0,9.0
25964,22252628,Lower East Side,Manhattan,40.71495,-73.98589,2,1.0,1.0,1.0,$70.00,0,8,98.0,9.0,10.0,10.0,10.0,10.0
38730,34643618,Roosevelt Island,Manhattan,40.7627,-73.95043,2,1.0,1.0,1.0,$80.00,86,7,100.0,10.0,10.0,10.0,10.0,10.0
